100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
71.04
71.04
71.04
71.04
71.04
98.25
98.25
98.25
98.25
98.25
79.81
79.81
79.81
79.81
79.81
98.42
98.42
98.42
98.42
98.42
85.86
85.86
85.86
85.86
85.86
97.0
97.0
97.0
97.0
97.0
83.68
83.68
83.68
83.68
83.68
94.09
94.09
94.09
94.09
94.09
99.33
99.33
99.33
99.33
99.33
84.55
84.55
84.55
84.55
84.55
97.14
97.14
97.14
97.14
97.14
90.57
90.57
90.57
90.57
90.57
99.68
99.68
99.68
99.68
99.68
98.6
98.6
98.6
98.6
98.6
84.34
84.34
84.34
84.34
84.34
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
77.6
77.76
77.6
77.6
77.92
98.91
98.98
98.83
98.98
98.98
81.55
81.82
81.68
81.82
81.68
98.95
99.12
98.95
98.95
99.47
91.92
92.42
92.42
92.42
92.42
98.57
98.57
98.57
98.57
98.57
86.69
86.69
86.69
86.69
86.69
95.18
95.12
95.12
95.12
95.12
100.0
100.0
100.0
100.0
100.0
87.58
87.39
87.58
87.3
87.68
100.0
100.0
100.0
100.0
100.0
91.05
91.28
91.28
91.33
91.05
99.71
99.71
99.71
99.71
99.71
100.0
100.0
100.0
100.0
100.0
84.86
84.66
84.66
84.66
84.86
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
100.0
