0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
181.0
181.0
181.0
181.0
181.0
24.0
24.0
24.0
24.0
24.0
151.0
151.0
151.0
151.0
151.0
9.0
9.0
9.0
9.0
9.0
28.0
28.0
28.0
28.0
28.0
21.0
21.0
21.0
21.0
21.0
282.0
282.0
282.0
282.0
282.0
189.0
189.0
189.0
189.0
189.0
1.0
1.0
1.0
1.0
1.0
163.0
163.0
163.0
163.0
163.0
6.0
6.0
6.0
6.0
6.0
434.0
434.0
434.0
434.0
434.0
12.0
12.0
12.0
12.0
12.0
3.0
3.0
3.0
3.0
3.0
150.0
150.0
150.0
150.0
150.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
140.0
139.0
140.0
140.0
138.0
15.0
14.0
16.0
14.0
14.0
138.0
136.0
137.0
136.0
137.0
6.0
5.0
6.0
6.0
3.0
16.0
15.0
15.0
15.0
15.0
10.0
10.0
10.0
10.0
10.0
230.0
230.0
230.0
230.0
230.0
154.0
156.0
156.0
156.0
156.0
0.0
0.0
0.0
0.0
0.0
131.0
133.0
131.0
134.0
130.0
0.0
0.0
0.0
0.0
0.0
412.0
401.0
401.0
399.0
412.0
11.0
11.0
11.0
11.0
11.0
0.0
0.0
0.0
0.0
0.0
145.0
147.0
147.0
147.0
145.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
